,APC,APA,BHGE,COG,CVX,XEC,CXO,COP,DVN,FANG,EOG,XOM,HAL,HP,HES,HFC,KMI,MRO,MPC,NOV,NBL,OXY,OKE,PSX,PXD,SLB,FTI,VLO,WMB
2018-08-17,62.05,42.0,31.01,23.6,117.8,82.25,135.05,69.77,40.6,120.18,114.77,78.26,39.97,62.51,62.35,68.64,17.95,19.83,77.11,43.84,28.77,78.55,67.52,115.44,173.2,62.83,28.03,111.0,30.47
2018-08-20,62.32,42.03,32.01,23.99,117.75,82.37,135.71,70.52,41.04,120.99,114.77,78.81,40.4,63.05,62.96,70.68,17.91,19.98,78.76,44.17,28.81,79.01,67.84,116.08,172.51,63.5,28.34,113.4,30.42
2018-08-21,62.56,42.67,32.29,24.5,117.94,83.72,135.03,70.89,41.85,122.59,115.49,78.83,40.91,64.35,63.4,71.26,17.96,20.21,79.01,44.63,28.73,78.89,67.47,116.51,173.74,64.76,29.27,114.14,30.52
2018-08-22,63.57,43.28,32.52,24.46,118.92,84.0,136.29,72.0,42.71,124.23,117.32,79.96,41.2,65.41,65.19,71.41,18.28,20.87,80.21,45.19,29.86,79.33,68.22,117.02,176.05,65.09,29.92,115.68,30.49
2018-08-23,63.09,42.86,32.31,24.25,118.1,83.03,134.36,72.05,42.52,121.6,116.4,79.08,40.83,65.19,64.55,72.87,17.98,20.78,81.62,44.74,29.55,78.98,67.22,118.37,174.86,64.65,30.02,118.06,30.09
2018-08-24,63.65,43.49,32.78,24.15,119.01,83.9,137.99,72.61,42.66,121.75,117.46,79.62,40.81,65.83,65.14,73.58,17.97,20.61,83.82,44.78,29.52,79.34,67.49,119.25,176.04,65.25,30.28,120.55,30.08
2018-08-27,64.55,43.77,33.28,23.98,120.35,84.18,138.43,72.84,42.88,122.73,118.65,80.4,41.01,66.34,66.15,73.89,17.97,20.87,83.68,45.94,30.36,80.21,67.81,120.03,177.39,64.85,30.78,121.21,30.32
2018-08-28,64.87,42.76,33.41,23.98,119.86,83.61,137.36,72.05,42.51,121.12,117.97,80.28,40.67,65.74,65.78,73.98,17.81,20.7,83.91,46.41,30.22,80.11,67.32,119.75,175.79,64.07,30.61,120.39,30.08
2018-08-29,64.99,43.73,34.0,24.12,120.22,83.83,137.35,73.54,42.96,121.91,118.78,80.86,40.72,66.13,67.21,74.63,17.88,21.77,83.72,47.16,30.27,80.23,66.68,120.44,175.62,64.49,30.86,120.61,29.91
2018-08-30,64.45,44.38,33.98,24.15,119.81,84.98,138.53,73.56,43.13,121.52,118.91,80.51,40.22,66.45,68.17,74.67,17.78,21.63,83.12,47.18,29.89,80.13,66.45,119.55,174.74,64.34,30.86,119.05,29.68
2018-08-31,64.4,43.83,32.97,23.83,118.46,84.48,137.15,73.43,42.93,121.08,118.23,80.17,39.89,65.57,67.34,74.52,17.7,21.51,82.29,47.07,29.72,79.87,65.91,118.51,174.7,63.16,30.63,117.88,29.59
2018-09-04,63.96,43.18,32.38,23.01,118.87,84.13,135.42,73.11,42.35,120.32,117.68,80.29,39.48,65.85,65.68,76.19,17.62,21.06,84.28,46.43,29.14,79.27,65.7,118.96,171.1,61.92,30.22,120.24,29.2
2018-09-05,64.39,43.92,31.67,22.48,118.92,86.13,135.49,73.0,41.71,117.46,117.89,81.36,37.13,64.53,65.41,73.84,17.79,21.21,83.94,46.26,29.83,79.14,66.08,117.99,169.22,61.02,29.39,116.91,29.47
2018-09-06,63.68,42.66,30.99,21.91,115.23,85.47,132.75,70.54,40.63,114.49,115.5,80.46,36.86,62.9,62.97,72.01,17.67,20.36,82.8,45.06,29.34,77.57,66.01,116.7,164.63,60.21,28.51,116.07,28.5
2018-09-07,63.54,42.87,31.42,21.84,114.6,83.59,132.91,70.22,40.47,112.65,114.47,81.83,36.8,62.78,62.63,70.81,17.82,20.52,82.51,44.24,29.08,76.65,65.84,114.3,162.19,59.7,28.71,115.08,28.58
2018-09-10,63.18,43.31,31.93,21.86,114.48,84.54,132.61,71.15,40.51,112.11,114.32,81.71,36.69,63.35,62.55,71.19,17.69,20.35,82.43,43.65,28.88,76.88,64.56,113.95,163.22,59.98,28.81,115.25,28.52
2018-09-11,62.57,44.09,32.59,21.94,115.02,86.02,136.55,71.47,41.49,116.4,116.22,82.86,37.35,64.62,64.38,71.75,18.01,20.54,83.52,44.38,29.35,77.12,65.02,112.55,166.42,60.32,29.45,115.1,28.57
2018-09-12,61.77,45.13,32.4,22.06,115.79,89.17,140.21,71.97,41.95,120.51,116.94,83.13,38.14,65.81,65.06,70.65,18.16,20.56,84.2,44.75,29.26,75.74,65.11,112.16,169.97,60.82,30.0,116.31,28.39
2018-09-13,62.44,44.54,32.28,22.07,116.3,89.37,141.83,72.55,40.88,118.81,116.62,82.32,38.43,64.75,65.24,72.03,18.3,20.67,84.09,44.26,29.16,76.64,65.96,113.02,170.17,61.02,29.69,116.83,28.19
2018-09-14,63.01,45.46,31.56,21.92,117.38,91.69,141.11,73.5,39.67,121.73,117.82,82.92,38.63,65.31,66.01,70.39,18.06,20.88,84.34,44.3,29.38,77.58,66.39,113.6,170.43,61.23,30.13,117.13,28.09
2018-09-17,63.97,45.78,31.61,21.57,117.51,91.18,141.63,74.24,38.81,122.69,117.54,83.41,38.71,65.1,66.77,68.92,18.17,20.87,83.82,44.11,29.73,77.6,67.97,112.81,171.11,60.97,29.9,115.46,28.24
2018-09-18,64.75,46.26,32.25,21.71,118.13,90.43,143.55,75.04,39.33,124.75,119.45,83.63,39.16,65.87,68.52,69.52,18.12,21.5,83.97,44.55,30.31,78.88,69.14,113.3,173.79,60.99,30.9,115.33,28.09
2018-09-19,64.76,46.8,32.87,22.26,119.51,92.87,145.07,75.53,39.87,128.58,120.17,84.63,40.06,66.03,69.42,65.5,18.26,21.76,80.54,44.45,30.78,79.38,69.52,109.36,174.0,61.23,30.94,109.7,28.19
2018-09-20,63.86,45.67,32.46,22.9,119.42,90.44,142.93,75.36,40.11,126.72,119.21,84.82,40.39,66.98,69.38,65.94,18.04,21.55,81.93,42.9,30.27,79.23,68.61,110.33,171.39,61.57,31.2,110.48,28.25
2018-09-21,64.64,45.96,32.9,23.21,121.13,92.34,142.88,76.28,40.55,128.55,119.46,85.17,40.71,67.28,70.51,66.88,18.06,21.86,83.37,43.15,30.47,79.6,69.11,111.66,172.52,61.13,31.2,112.24,27.88
2018-09-24,66.01,47.48,32.84,23.2,122.62,94.62,147.07,77.06,41.55,132.86,123.99,86.6,41.06,67.62,72.04,69.59,17.89,22.34,85.79,43.5,30.91,80.75,67.87,113.46,174.85,61.6,31.76,114.96,27.56
2018-09-25,66.82,47.78,33.47,23.24,123.37,94.54,150.95,78.11,41.41,134.51,125.64,86.5,41.36,68.68,71.64,70.76,17.88,22.49,85.05,43.44,31.17,81.31,68.43,114.88,177.38,62.53,32.54,116.76,27.26
2018-09-26,66.62,47.23,33.82,22.46,121.95,93.12,150.52,77.28,39.68,131.33,125.31,85.78,41.08,68.55,70.44,71.12,17.61,22.44,84.53,42.98,31.1,81.01,68.41,113.89,174.0,60.88,32.22,116.52,27.1
2018-09-27,66.5,47.43,33.83,22.97,122.47,93.97,151.44,77.52,39.38,134.06,127.0,85.77,40.59,69.08,71.58,69.77,17.56,22.73,83.04,43.04,31.35,81.17,68.18,112.88,172.0,61.17,31.27,115.29,27.26
2018-09-28,67.41,47.67,33.83,22.52,122.28,92.94,152.75,77.4,39.94,135.19,127.57,85.02,40.53,68.77,71.58,69.9,17.73,23.28,79.97,43.08,31.19,82.17,67.79,112.72,174.19,60.92,31.25,113.75,27.19
2018-10-01,68.74,48.36,32.98,22.3,124.39,95.45,153.84,79.89,40.2,136.8,129.49,85.81,41.05,70.08,74.59,69.56,18.18,23.86,82.43,43.98,31.76,83.13,68.95,114.48,178.22,61.59,31.21,113.88,27.66
2018-10-02,68.0,48.55,32.25,22.85,124.74,96.23,153.75,78.28,39.86,137.05,130.0,86.46,41.71,69.99,73.36,68.56,18.08,23.51,83.28,44.4,31.32,82.87,67.88,114.69,178.19,61.89,31.02,115.52,27.65
2018-10-03,69.13,48.88,32.03,23.09,125.31,98.52,157.13,78.57,40.65,139.92,130.38,86.15,41.8,71.61,73.98,71.35,18.24,23.99,86.39,44.61,31.73,82.45,68.43,118.47,183.57,62.62,31.19,119.99,27.98
2018-10-04,68.91,48.48,32.35,23.79,124.95,98.12,155.64,78.28,40.14,135.25,130.23,85.58,41.89,71.32,72.58,70.21,18.27,23.72,85.27,45.28,31.4,82.18,68.48,117.7,181.18,62.85,30.63,117.22,27.77
2018-10-05,69.12,47.98,31.9,23.91,125.33,99.18,158.23,78.39,40.04,136.35,131.05,85.34,42.0,71.93,72.44,69.21,18.06,23.41,84.51,44.62,31.69,81.4,68.61,118.37,183.38,63.0,30.14,117.11,27.62
2018-10-08,69.27,48.0,31.89,24.35,124.84,99.25,156.39,78.28,38.78,132.88,129.83,86.13,42.01,71.92,71.11,67.61,18.21,22.88,83.86,44.34,31.96,81.75,68.4,118.14,181.84,62.94,30.23,116.18,27.69
2018-10-09,70.61,49.3,32.63,24.41,126.82,100.44,159.96,79.4,39.51,135.13,132.35,86.51,42.14,72.94,72.57,68.64,18.57,22.93,83.76,45.45,32.52,82.23,68.72,117.68,187.92,63.11,30.89,115.66,27.63
2018-10-10,68.0,46.4,31.92,24.0,122.6,97.08,153.16,75.09,37.3,129.28,126.47,84.52,40.64,69.25,67.19,65.88,18.0,21.16,80.65,42.87,31.26,77.92,67.31,113.05,179.3,60.82,30.37,110.84,27.2
2018-10-11,66.28,44.63,30.66,23.19,118.43,94.56,150.56,72.79,36.04,124.63,121.62,81.6,39.75,68.24,65.5,66.04,17.42,19.96,78.73,41.9,30.98,76.53,65.22,109.46,171.66,59.12,29.83,106.89,26.59
2018-10-12,67.63,45.13,30.85,23.38,117.77,93.03,150.43,73.83,36.63,126.12,122.18,81.38,39.6,69.41,66.16,66.47,17.51,20.52,80.08,41.91,31.61,76.96,65.02,109.46,173.54,59.33,30.1,108.25,26.68
2018-10-15,67.63,44.57,30.69,23.9,116.94,92.82,151.08,73.27,36.11,127.93,122.57,80.82,39.8,69.2,65.64,64.66,17.54,20.84,77.79,42.18,31.9,72.24,64.81,107.21,173.29,59.55,30.08,103.79,26.77
2018-10-16,68.28,44.51,30.84,23.9,117.51,93.24,152.98,73.8,37.08,130.82,122.26,81.2,40.08,69.19,65.8,67.27,17.92,21.18,80.07,42.65,31.8,73.12,67.46,109.86,173.56,59.68,30.26,105.91,26.94
2018-10-17,67.05,43.28,30.79,23.8,117.29,92.25,150.45,72.48,36.0,129.51,120.14,81.5,39.56,68.05,64.78,66.78,17.95,20.89,79.15,41.87,31.4,72.92,67.02,108.78,170.18,59.24,29.75,103.74,26.88
2018-10-18,66.5,42.33,30.46,23.59,117.47,90.89,147.95,72.59,35.1,126.96,118.55,81.85,38.0,66.41,64.11,67.95,17.94,20.55,78.82,40.75,30.7,71.9,66.92,109.12,167.9,58.43,29.43,103.39,26.65
2018-10-19,66.0,42.1,29.94,23.97,118.14,91.65,147.54,72.49,34.94,127.1,117.67,81.97,37.54,66.15,63.56,63.17,17.98,20.67,73.92,40.4,29.22,72.18,67.79,102.77,166.78,58.47,29.34,92.76,26.74
2018-10-22,63.93,41.29,29.99,23.16,117.21,89.82,146.84,72.05,34.87,124.56,116.25,81.15,36.4,65.39,62.94,64.8,17.44,20.46,74.13,40.27,29.0,72.29,66.98,103.15,163.02,56.81,28.73,92.85,26.28
2018-10-23,61.84,39.78,28.88,22.74,113.4,86.5,141.78,69.22,33.73,119.11,111.12,79.84,35.6,62.88,61.43,64.41,17.04,19.48,72.09,38.82,27.99,70.64,65.9,99.8,158.98,55.09,28.17,91.66,25.9
2018-10-24,59.61,37.97,27.39,21.18,110.21,82.77,134.61,65.69,32.13,112.9,106.14,77.62,34.23,60.39,58.16,61.01,16.51,18.35,68.06,36.85,26.12,68.23,63.64,95.3,149.98,53.01,27.24,86.69,25.26
2018-10-25,59.63,38.15,27.55,21.4,111.58,82.83,136.34,68.02,32.85,114.24,107.12,78.31,34.74,62.77,58.99,63.15,16.58,18.79,69.96,37.01,26.61,68.65,64.61,98.49,153.61,53.3,27.02,87.38,25.02
2018-10-26,58.84,37.39,27.36,22.92,111.53,81.93,135.18,68.48,32.38,113.76,106.56,77.53,35.14,62.67,58.11,61.99,16.59,18.69,68.86,35.89,25.66,67.91,63.34,99.45,149.66,52.9,26.35,85.79,24.32
2018-10-29,55.87,36.18,26.59,22.96,108.93,78.52,130.93,67.35,30.98,108.17,102.04,77.05,34.42,60.97,56.16,62.15,16.46,18.15,67.23,35.11,24.25,66.46,63.23,98.52,143.08,51.45,25.88,87.38,24.03
2018-10-30,56.45,37.45,27.26,24.27,110.85,79.0,135.75,69.52,32.32,109.88,105.51,78.78,35.06,61.93,57.08,63.26,16.76,18.68,68.8,37.13,24.77,67.55,63.27,102.06,145.78,52.32,26.16,90.1,24.2
2018-10-31,53.2,37.83,26.69,24.23,111.65,79.47,139.09,69.9,32.4,112.36,105.34,79.68,34.68,62.29,57.4,67.44,17.02,18.99,70.45,36.8,24.85,67.07,65.6,102.82,147.27,51.31,26.3,91.09,24.33
2018-11-01,54.86,36.39,25.89,24.35,111.17,80.87,143.65,69.58,32.86,115.45,106.89,80.67,34.77,62.19,57.84,67.26,17.16,18.61,71.08,36.51,26.23,68.35,64.81,102.5,149.58,51.66,26.52,92.51,25.75
2018-11-02,53.21,35.94,26.07,24.55,114.73,80.74,141.05,67.84,32.28,114.32,102.35,81.95,34.9,60.95,56.35,66.49,16.86,18.21,69.49,36.11,26.34,68.31,62.53,99.01,146.9,51.4,26.5,91.83,25.58
2018-11-05,54.69,37.58,26.85,25.99,118.94,83.41,141.96,69.03,33.1,115.99,106.35,81.64,35.75,63.8,58.64,65.19,17.26,18.69,69.76,36.53,26.93,69.95,63.95,100.52,148.28,51.96,26.68,91.15,25.72
2018-11-06,54.77,37.34,27.16,25.79,118.9,83.15,141.37,69.5,32.93,113.37,107.33,81.99,35.77,64.18,58.66,65.5,17.45,18.33,68.37,36.87,27.03,73.34,63.69,100.88,148.52,52.08,26.73,91.28,25.74
2018-11-07,57.89,37.81,27.05,25.47,120.87,93.19,142.92,70.03,33.86,115.87,109.15,83.03,36.41,65.71,60.88,68.13,17.5,18.51,69.82,36.21,28.16,73.72,64.07,103.12,161.71,52.32,26.75,92.59,26.48
2018-11-08,57.79,36.02,26.75,25.23,119.36,90.61,136.25,66.91,32.72,110.65,104.85,81.71,35.37,62.37,59.23,65.74,17.56,18.05,67.7,35.68,26.9,72.63,63.97,98.67,156.51,51.58,26.0,88.7,25.55
2018-11-09,58.21,37.08,25.51,25.61,119.51,90.32,136.52,66.73,33.01,113.85,105.51,80.87,34.98,62.59,59.15,64.7,17.53,17.84,67.18,35.26,26.52,73.55,63.09,99.74,159.82,50.4,25.65,87.58,25.33
2018-11-12,56.27,36.05,23.64,25.39,117.39,86.19,129.84,65.14,31.55,110.23,101.25,79.83,34.16,60.54,57.46,63.44,17.47,17.26,65.9,34.14,25.09,72.16,62.39,97.67,154.32,49.45,24.77,85.97,24.83
2018-11-13,54.93,35.24,23.8,26.49,115.35,84.56,127.5,63.72,30.9,107.85,98.52,78.0,32.27,58.18,55.96,60.81,17.18,16.47,64.17,32.91,24.58,70.78,61.01,94.8,150.3,47.34,23.53,83.57,24.32
2018-11-14,54.4,36.12,23.15,25.84,115.72,86.57,128.79,64.12,30.54,108.71,98.07,77.39,32.25,58.3,56.02,61.85,16.94,16.68,63.84,32.66,24.74,70.95,60.37,95.6,150.68,47.81,23.94,82.34,24.75
2018-11-15,55.51,36.99,23.28,25.64,116.95,88.9,134.59,65.21,30.62,112.24,101.59,78.19,32.45,60.04,57.22,63.09,17.17,17.15,65.36,33.5,25.5,72.59,61.36,96.23,154.86,48.08,24.11,83.27,25.0
2018-11-16,56.38,37.43,23.37,25.74,119.06,88.76,138.39,66.12,29.56,114.31,105.2,78.96,32.46,62.59,57.68,63.83,17.28,17.19,65.44,33.65,25.17,73.38,62.2,96.61,156.49,48.22,24.26,83.95,25.13
2018-11-19,55.61,36.53,23.0,25.8,119.42,88.03,139.03,66.44,29.62,113.81,105.71,79.22,32.99,64.36,56.96,62.33,17.42,17.12,63.41,32.81,24.94,73.36,62.28,94.9,157.18,48.31,24.27,80.69,25.33
2018-11-20,52.35,34.67,22.41,25.29,116.1,83.14,133.87,63.99,27.44,108.73,102.36,76.97,31.44,60.79,54.86,59.25,16.96,15.93,61.89,31.82,23.71,70.3,60.34,92.54,151.14,46.9,23.12,78.61,24.65
2018-11-21,53.57,36.03,22.52,25.78,117.57,83.86,135.51,65.48,28.53,109.23,106.0,77.56,31.93,60.09,56.19,59.86,17.17,16.41,63.73,32.55,24.48,72.08,60.99,93.65,153.96,47.64,23.61,79.2,25.03
2018-11-23,51.62,34.86,22.46,25.59,113.6,79.95,126.96,63.8,26.91,104.88,100.7,75.49,30.7,58.77,53.65,57.17,16.61,15.65,61.73,31.62,23.74,69.83,59.1,89.0,147.17,46.37,22.62,77.03,24.54
2018-11-26,52.37,35.37,22.66,24.97,114.98,81.62,128.78,64.7,27.13,109.31,102.54,76.98,31.8,60.26,53.1,60.44,16.72,16.23,64.18,32.19,24.41,70.64,59.53,92.07,150.24,46.63,23.82,78.78,24.81
2018-11-27,51.97,35.08,22.38,24.26,115.21,81.42,126.9,65.28,26.61,109.84,101.95,77.05,31.88,59.77,53.2,60.17,16.73,16.1,63.74,31.98,23.99,69.38,59.75,91.26,147.12,46.2,23.21,77.43,24.99
2018-11-28,52.53,35.26,22.94,24.9,118.14,82.12,127.59,66.35,26.87,109.8,103.77,78.45,32.17,60.72,54.03,61.76,16.86,16.49,65.28,32.59,24.06,70.71,60.52,92.63,147.9,46.41,23.57,79.42,25.34
2018-11-29,53.7,35.54,23.11,24.69,118.85,83.6,131.5,66.87,26.91,112.0,105.47,79.06,31.89,61.15,54.44,61.68,16.87,16.55,64.9,32.73,24.27,70.91,61.34,92.68,149.17,45.9,23.69,79.47,25.56
2018-11-30,52.9,35.13,22.82,25.16,118.94,81.98,130.34,66.18,27.03,110.38,103.31,79.5,31.43,60.6,53.89,62.47,17.07,16.69,65.16,32.11,23.74,70.27,61.43,93.52,147.75,45.1,23.09,79.9,25.32
2018-12-03,55.47,36.49,23.25,24.91,120.67,85.41,134.74,69.11,28.77,112.17,108.11,81.22,32.66,62.29,56.45,58.85,17.3,17.55,64.66,32.88,25.0,71.32,62.75,92.09,153.38,46.3,24.56,81.3,25.7
2018-12-04,52.98,35.04,22.14,25.1,117.24,80.92,128.41,66.92,28.17,105.08,104.07,79.43,31.44,60.59,54.92,58.14,16.68,16.82,63.34,31.68,24.33,69.67,60.6,91.4,145.68,44.12,23.51,79.51,25.05
2018-12-06,51.59,33.9,21.47,25.21,115.91,75.4,120.82,66.61,27.75,101.82,102.13,78.39,29.79,60.16,53.37,57.8,16.46,16.22,63.55,30.27,23.84,67.52,59.37,92.6,142.62,42.32,21.69,78.84,24.53
2018-12-07,52.06,33.01,21.66,25.23,115.49,75.22,122.41,65.91,27.2,102.7,103.61,77.64,29.68,60.74,52.61,56.85,16.35,16.05,61.56,29.81,23.78,66.54,59.99,90.35,143.0,43.04,21.0,75.99,24.48
2018-12-10,51.06,31.26,21.27,25.29,114.94,72.37,120.45,65.2,26.27,100.63,101.71,76.54,29.28,59.2,51.49,54.95,16.04,15.3,60.98,29.16,22.82,64.44,59.16,88.84,140.56,41.97,20.97,73.38,24.08
2018-12-11,51.64,30.57,21.29,25.19,115.47,72.27,121.85,65.44,26.75,100.04,102.07,76.68,28.8,60.0,51.98,55.11,16.12,15.33,61.34,28.07,22.48,64.7,58.98,88.42,138.67,41.24,20.59,73.27,23.93
2018-12-12,52.56,31.33,21.57,24.45,115.62,72.81,122.21,65.27,27.28,98.49,103.93,76.02,29.61,61.94,51.74,57.06,16.23,15.52,62.04,28.36,22.82,65.41,59.71,89.25,140.36,41.44,21.24,73.64,24.19
2018-12-13,52.49,31.3,22.03,24.12,115.94,71.48,120.67,66.13,26.87,96.32,102.83,76.98,29.91,60.8,52.21,55.81,16.41,15.62,62.12,27.5,22.71,66.68,61.45,88.83,138.6,41.02,21.35,73.46,23.86
2018-12-14,50.95,30.24,21.45,23.31,113.83,68.54,115.02,64.55,25.84,92.71,100.08,75.58,29.0,58.48,50.9,54.08,16.17,15.04,59.87,26.68,21.79,65.1,60.19,86.83,137.14,39.1,20.14,73.3,23.45
2018-12-17,49.58,30.17,21.62,22.61,112.45,66.42,109.78,63.12,25.51,88.54,96.21,74.04,29.09,56.37,49.76,52.68,15.84,14.72,58.84,26.35,21.16,64.11,58.6,85.86,133.43,39.05,19.7,72.58,22.98
2018-12-18,47.13,29.24,21.22,22.95,109.74,64.84,104.9,61.91,24.41,87.93,94.01,72.0,28.98,54.45,47.31,52.39,15.53,14.24,58.96,26.45,20.53,63.14,56.47,84.73,132.07,37.84,19.16,71.06,22.42
2018-12-19,46.79,28.75,21.04,22.56,107.83,63.76,104.78,61.28,23.85,90.6,92.98,70.78,27.64,50.77,46.0,51.52,15.57,13.86,58.63,26.21,20.07,62.24,55.89,85.16,132.57,37.79,19.1,70.98,22.32
2018-12-20,44.15,27.0,20.82,22.43,104.98,61.87,101.57,60.0,22.51,89.03,89.74,68.63,27.14,47.16,43.51,50.69,15.55,13.61,57.42,25.65,18.83,60.63,54.52,82.78,128.62,36.2,19.08,70.61,21.84
2018-12-21,42.95,26.55,20.87,22.81,104.21,60.36,99.85,59.8,21.91,88.77,87.26,68.12,25.85,46.17,41.49,49.36,15.57,13.45,56.74,25.24,18.17,59.98,53.9,82.38,125.08,35.7,19.17,71.64,21.78
2018-12-24,40.57,25.4,20.48,22.16,100.99,57.32,94.9,57.01,20.98,85.67,82.86,65.51,25.14,44.95,36.43,46.77,14.71,12.66,54.32,24.43,17.36,57.11,50.79,78.5,120.51,35.19,18.54,68.94,20.58
2018-12-26,43.85,27.04,21.52,23.59,107.39,61.99,102.57,61.5,22.71,91.99,88.99,68.64,26.43,47.94,40.45,50.82,15.64,14.17,58.35,26.04,19.08,60.6,53.7,84.2,130.03,36.61,19.64,73.31,21.67
2018-12-27,43.97,26.74,21.48,23.77,109.32,61.98,102.85,62.23,22.9,92.88,88.79,68.94,26.36,47.73,41.54,51.61,15.51,14.29,59.1,26.09,18.9,60.76,53.32,85.82,130.08,36.33,19.59,74.63,21.46
2018-12-28,43.2,26.34,21.44,22.95,108.65,61.25,101.81,61.67,22.46,91.89,87.52,68.17,26.46,47.62,40.38,51.09,15.29,14.08,58.24,25.77,18.43,60.47,52.98,84.96,130.51,36.6,19.67,73.48,21.48
2018-12-31,43.84,26.25,21.5,22.35,108.79,61.65,102.79,62.35,22.54,92.7,87.21,68.19,26.58,47.94,40.5,51.12,15.38,14.34,59.01,25.7,18.76,61.38,53.95,86.15,131.52,36.08,19.58,74.97,22.05
2019-01-02,44.69,27.11,21.05,23.53,110.69,62.71,106.69,63.38,23.21,95.22,90.61,69.69,27.3,48.05,42.24,51.3,15.8,14.72,59.64,25.86,19.33,62.0,54.41,88.12,134.3,37.2,19.79,75.56,22.42
2019-01-03,44.46,27.18,20.91,23.38,108.57,61.84,106.86,62.18,23.52,96.16,89.97,68.62,27.13,48.06,42.39,49.07,15.71,14.62,58.77,25.7,19.15,61.24,54.28,86.9,134.73,37.6,19.83,74.2,22.61
2019-01-04,46.26,28.32,21.96,23.13,110.82,64.93,112.1,63.75,24.57,99.93,93.92,71.15,28.42,49.0,45.69,51.72,16.24,15.41,61.65,26.73,20.68,63.21,56.65,90.84,139.29,39.09,20.88,77.01,23.55
2019-01-07,46.99,28.93,22.55,24.07,112.26,66.36,115.02,63.47,25.35,102.63,94.51,71.52,28.82,50.67,47.88,52.34,16.59,15.62,62.26,27.73,21.39,64.48,57.64,91.47,142.32,40.17,21.7,77.09,24.15
2019-01-08,47.34,29.36,23.21,24.42,111.77,67.43,119.45,64.32,25.55,104.95,95.52,72.04,29.2,51.0,48.48,51.82,17.14,15.48,62.87,27.96,21.32,64.99,58.87,91.39,142.2,40.67,22.33,77.36,24.87
2019-01-09,47.91,30.86,23.17,23.85,113.27,68.71,122.94,66.45,25.83,106.79,99.19,72.42,30.0,53.51,50.16,52.95,17.26,16.07,64.22,28.37,22.23,65.78,59.73,91.99,145.81,41.24,22.92,77.29,25.15
2019-01-10,48.33,30.96,23.35,24.12,113.45,70.46,122.33,67.94,26.29,106.13,99.12,72.05,30.87,53.97,51.95,53.32,17.36,16.35,63.63,28.76,22.37,66.19,60.04,92.94,145.24,41.65,22.68,77.42,25.15
2019-01-11,47.65,31.1,23.1,24.18,112.54,70.64,120.45,66.39,26.36,104.1,96.87,71.72,30.7,53.43,51.27,53.52,17.11,16.11,64.87,29.11,22.19,66.22,59.8,92.69,142.24,41.74,22.6,78.47,25.04
2019-01-14,47.15,31.57,23.24,24.66,111.72,72.03,121.54,65.61,26.17,104.51,98.51,71.63,30.37,53.23,50.81,53.09,17.23,15.83,64.88,29.25,22.31,65.58,59.37,92.83,142.89,41.32,22.59,78.95,25.31
2019-01-15,47.53,31.75,23.02,24.8,112.12,73.32,122.43,66.03,26.4,105.01,98.59,71.67,30.35,53.39,51.82,52.86,17.32,15.83,64.33,29.31,22.71,65.52,60.96,92.45,143.03,41.72,22.71,78.77,25.45
2019-01-16,46.79,31.21,23.15,25.03,111.4,73.92,123.63,65.66,25.89,105.64,98.67,71.64,30.36,52.9,51.28,53.3,17.47,15.54,64.34,29.36,22.98,65.14,61.17,92.99,143.54,41.25,23.03,79.0,25.86
2019-01-17,48.05,31.69,23.65,25.26,111.96,73.25,125.22,67.06,26.39,105.65,99.05,72.13,30.9,53.58,51.84,55.08,17.72,15.79,65.79,29.79,23.19,65.83,61.9,93.42,143.27,41.37,23.27,80.49,26.16
2019-01-18,48.67,32.09,24.12,25.62,114.37,74.74,124.87,67.9,27.14,106.89,101.05,72.99,32.25,54.14,52.81,55.97,18.01,16.1,66.09,30.45,23.39,67.03,63.19,95.3,144.9,44.73,24.08,82.59,26.4
2019-01-22,47.08,31.52,23.77,25.21,112.34,73.47,118.31,65.75,26.63,101.46,96.86,71.89,31.26,52.01,51.87,54.35,17.63,15.69,64.82,29.54,22.45,65.12,62.58,93.0,139.98,43.96,23.02,82.01,26.16
2019-01-23,45.88,30.97,22.98,24.96,111.39,72.38,115.23,65.86,26.32,101.33,96.57,71.3,31.05,50.68,51.05,54.21,17.24,15.56,64.85,28.74,21.57,64.57,62.55,92.63,137.42,43.31,22.58,79.78,25.82
2019-01-24,46.25,31.84,23.04,25.48,113.51,73.27,116.08,66.12,26.6,101.56,97.24,71.4,31.21,52.57,51.0,53.85,17.48,15.8,63.11,29.38,21.29,64.98,62.65,91.33,138.31,43.56,22.86,78.95,26.5
2019-01-25,46.89,32.06,23.49,25.91,113.22,75.7,118.55,66.99,27.25,102.21,99.1,71.72,32.1,53.42,53.1,55.06,17.74,15.9,64.08,30.44,21.93,66.53,62.44,93.02,140.23,45.0,23.3,82.19,26.67
2019-01-28,46.45,32.29,22.98,25.51,112.17,74.71,115.99,65.35,26.5,100.3,98.1,71.24,31.23,52.41,51.73,53.63,17.89,15.83,63.72,29.95,21.81,66.08,62.29,92.5,139.71,44.24,22.85,81.03,26.58
2019-01-29,46.46,33.08,23.16,25.62,111.83,75.03,117.26,65.3,26.85,100.16,98.87,71.51,30.85,53.86,51.87,54.1,18.05,15.91,64.14,29.78,22.64,66.48,63.6,93.35,140.2,44.0,23.02,81.14,26.68
